TWEET_ID,TWEET,TWEET_Label
524991067675189000,"update: parliament hill attack: soldier dies of injuries, gunman shot dead URL #ottawashooting URL",true
524991240270807000,"police in #ottawa cannot confirm whether gunman shot dead in parliament is the same person that shot and killed soldier at the war memorial,",true
524993533212897000,"fbi assisting in the case of the ottawa shooting, sources have confirmed to ctv news",unverified
524998384357486000,canadian government offices are locked down in ottawa after an armed attack: URL URL,true
525005886272843000,kevin vickers hailed as hero who took down attacker at parliament hill: URL #cbcott #ottnews URL,true
525008463819464000,"meet kevin vickers, the hero who shot down the parliament hill gunman #ottawashooting URL URL",unverified
525009850104037000,#kevinvickers hailed as hero who took down attacker at parliament hill URL #ottawashooting URL,true
525024066152169000,"corporal nathan cirillo, shot dead at #ottawa war memorial today, was 24. reservist was member of argyll and sutherland highlanders #cdnpoli",true
525024181218725000,"cpl. nathan cirillo, 24, identified as the soldier who was shot, killed at the war memorial today. #cbcott #ottnews URL",true
525024518713397000,twenty-four-year-old cpl. nathan cirillo was shot dead today at the war memorial in #ottawa. #cdnpoli #ottawashooting URL,true
525029684095221000,soldier killed at war memorial identified as cpl. nathan cirillo - URL URL,true
525032872647065000,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport URL",unverified
525033697045925000,"ottawa shooting: how events unfolded, first shots fired at 9:52 a.m. at the war memorial URL URL",true
525039784503541000,"cpl. nathan cirillo pictured on the left, minutes before he was shot at the war memorial today. #cbcott #ottnews URL",true
525040767317082000,"more: ottawa shootings suspect identified as michael zehaf-bibeau, 32; unclear if there are other shooters: URL",true
525040836757958000,"this photo was taken by a tourist at the national war memorial, shortly before nathan cirillo was shot and killed. URL",true
525041127343550000,"this photo was taken by a tourist at the national war memorial, shortly before nathan cirillo was shot and killed. URL",true
525043936331857000,"this photo was taken by a tourist at the national war memorial, shortly before nathan cirillo was shot and killed. URL",true
525077806401994000,prime minister harper on ottawa attack: 'we will not be intimidated. canada will never be intimidated' - live video URL,true
525088864416043000,"it was a long, dark day in ottawa. a timeline of the attack: URL #ottawashooting URL",true
525116411887513000,canadian cpl. nathan cirillo killed by gunman while guarding canada's national war memorial: URL URL,true
525134787778850000,meet the south american goliath birdeater -- a spider the size of a puppy: URL URL,true
525285199530455000,man cut off penis and threw it in bin after girlfriend dumped him over small manhood URL URL,unverified
525291306000846000,this cartoon is the perfect tribute to nathan cirillo #ottawashooting URL URL,true
525300042207612000,pictured: kevin vickers moments after shooting dead canadian parliament attacker URL URL,true
525301290218553000,hero: kevin vickers moments after shooting dead canadian parliament attacker - URL / URL,true
525305690257379000,a touching tribute to a fallen soldier URL URL,true
525327108520673000,video: hero sergeant-at-arms kevin vickers returns to parliament - and an incredible welcome URL URL,unverified
525408908484280000,dogs of canadian reservist killed at national war memorial wait for him to return home URL URL,true
525411618231169000,photo: dogs of canadian reservist killed at national war memorial wait for him to return home URL URL,true
525711899359318000,cdc whistleblower exposes ebola vaccinations containing rfid chips | national report URL via @wpusta,false
526459255147491000,judd nelson didn't die last night. he sent us this photo to debunk the rumor. URL URL,false
526757033186697000,"female peshmerga warrior rehana - credited with killing 100 isis scumbags - reportedly captured, beheaded #rip URL",unverified
527131140721623000,poster girl for kobane resistance reportedly beheaded. sickening. URL #rehana #kobane URL,unverified
527138218505175000,"pope francis again appears to suggest progress, but just makes false claims, as his religious belief requires of him URL",true
527162170531151000,a puppy-sized spider was found in south america and is now known as the 'south american goliath birdeater.' URL,true
527272948680622000,update: police confirm former baseball star jose canseco shot himself in his left hand in an accidental shooting - cnn,true
527286846347567000,"former baseball slugger jose canseco accidentally shot himself in the left hand, police say. URL",true
527295015643394000,jose canseco accidentally shot himself in the hand at his las vegas home URL URL,true
527308173112139000,matt taibbi has left first look media. sorry to see him go. a great talent and we wish him well. URL,true
527947775905103000,seth rogen has been cast as steve wozniak in the steve jobs biopic starring christian bale. URL URL,true
528237933661544000,"fanged deer pops up in afghanistan, 60 years after its last appearance URL URL",true
528240834660298000,"wow. obama disses stay at home moms. ""thatâ€™s not a choice we want americans to make."" URL",false
528242965915779000,officials took away this halloween decoration after reports of it being a real suicide victim. 2003 URL,true
528312406498635000,"fanged deer pops up in afghanistan, 60 years after its last appearance URL URL",true
528341588867416000,'who is we?' obama says being a stay-at-home mom 'not a choice we want americans to make' URL,false
528357165677817000,afghanistan has been through a lot. you know what it needs now? deer with fangs. -- god URL URL,true
528389559441444000,"#obama says ""america doesn't want any stay-at-home-moms! enough is enough! #fireobama now! URL URL",false
528495998537334000,"after an absence of 65 years, the afghan fanged deer has returned URL URL",true
528562608463704000,"fanged deer pops up in afghanistan, 60 years after its last appearance URL URL",true
528607634099015000,#animaloftheday: the first afghan fanged deer was seen in more than 60 years! URL URL,true
528676615207653000,fanged deer spotted in afghanistan for the first time in 65 years URL URL,true
528822281972498000,fanged deer spotted in afghanistan for the first time in 65yrs URL rt @independent mt @thewcs cc URL,true
528976109518721000,obama declares stay-at-home moms aren't worth a hill of beans; says it's a choice 'we don't want americans to... URL,false
529088963420909000,seriously?! i must be doing good in life. more fake #fluffydied shit popping up. URL,false
529434230938284000,vampire bambi? rare fanged deer confirmed in afghanistan after 60 years URL URL,true
529747368087126000,wth?! michelle obama tells black ppl they can go eat fried chicken after they vote. just when u thought she could not be more ghetto.,true
529857740059860000,dear president obama...it looks like stay-at-home moms vote too.,false
530017051025604000,"breaking: huge explosion of an #oil pipeline belonging to @saudi_aramco near sudair, #saudiarabia. URL",false
530943279161155000,"the end is nigh: pepsi is testing doritos-flavored mountain dew. yes, for real: URL",true
531085761521528000,"good sweet lord, pepsi is actually testing a doritos-flavored mountain dew URL URL",true
531108688749404000,"news that 'home alone' star macauley culkin is dead has been confirmed as a hoax, he is alive &well. #macauleyculkin URL",false
531129816389779000,doritos-flavored mountain dew is a real thing URL URL,true
531131094276382000,reports indicate #isis leader abu bakr al-baghdadi has been injured in a us air strike. #syria #iraq,unverified
531161914689482000,"confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" URL URL",true
531183173443801000,"i don't want to live on this planet anymore. rt @juddlegum pepsi is making a doritos-flavored mountain dew: ""dewitos"" URL",true
531193369465470000,breaking: isis leader al-baghdadi â€œcritically woundedâ€ after coalition airstrikes near mosul URL URL,unverified
531206167302012000,holy shit. doritos flavored mountain dew. all is lost. abandon all hope.,true
531287426858487000,feel good story: u.s. airstrikes 'hit isis leader'. terror group chief 'critically wounded' URL URL,unverified
531300385248800000,"the head of isis, abu bakr al-baghdadi, is said to have been critically wounded in a us air strike: URL",unverified
531493734358061000,breaking news: isis terror group confirmed its leader abu bakr al-baghdadi has been injured in a us air strike yesterday - channel 2,unverified
531498841158082000,isis confirms: leader al-baghdadi wounded in u.s. airstrike URL URL,unverified
531524882325311000,ap: iraqi officials say u.s. airstrikes have wounded the leader of the islamic state militant group abu bakr al baghdadi,unverified
531525016794697000,more: officials say they do not know the extent of al-baghdadi's apparent injuries: URL,unverified
531526274003771000,2 iraqi officials and state tv say airstrike wounds islamic state group leader al-baghdadi - @ap URL,unverified
531530591427391000,iraqi officials say isis leader wounded in airstrike URL,unverified
531531382611513000,breaking news: iraqi state tv confirms isis group leader al-baghdadi wounded in airstrike - URL URL,unverified
531543620856197000,"islamic state leader al-baghdadi wounded in airstrikes, iraqi officials say URL #isis URL",unverified
531565935128498000,"hey, it looks like... oh. rt @marc_leibowitz: photo of vladimir putin's motorcade. posted without comment. URL",false
531568534066057000,alpha male rt @marc_leibowitz: photo of vladimir putin's motorcade. posted without comment. URL,false
531606992788287000,pentagon officials skeptical over iraqi claims of wounded islamic state leader URL #isis URL,unverified
531607884220485000,apec photo of the day. rt @marc_leibowitz: photo of vladimir putin's motorcade. posted without comment. URL,false
531634492528939000,pepsi is currently taste-testing doritos flavored mountrain dew. would you try it? URL URL,true
531648145613398000,making my own doritos flavored mountain dew! URL,true
531659884430106000,"in new york city, marijuana may mean ticket, not arrest URL",true
531676808836833000,francis teaches you how to make your own doritos flavored mountain dew! watch: URL then share! :) URL,true
531733274968989000,"reports that is leader abu bakr al-baghdadi was wounded in a coalition air strike are ""unconfirmed"" - us defense sec john kirby #r4today",unverified
531833153145823000,just your monday reminder that doritos-flavored mountain dew exists. URL URL,true
531833233143783000,"no, vladimir putin has not been driving round in a motorcade shaped like a penis URL URL",false
531900034863091000,rt @cl_lfc: â€œ@usvsth3m: vladimir putinâ€™s motorcade looks suspiciously like a massiveâ€¦ URL URL â€,false
531973383198887000,the manager at a chick-fil-a made a list of words his employees are no longer allowed to say. URL URL,false
532007252677656000,*dead* at this list of banned slang by chick-fil-a manager: URL,false
532106726539939000,vladimir putinâ€™s motorcade as seen from the air. URL URL,false
532197572698320000,sugarhill gang's big bank hank dies -- dead at 57 from cancer URL,true
532199717594497000,no baes allowed: a chick-fil-a manager bans 22 hip words URL URL,false
532203605236154000,rest in peace: big bank hank of sugarhill gang dead at 57 URL URL,true
532206910796468000,a chick-fil-a manager allegedly banned this hilarious list of slang words URL URL,false
532208816692416000,"a chick-fil-a manager allegedly banned the words â€œbae,â€ â€œfleek,â€ and â€œratchetâ€ at work URL",false
532231906364911000,the sugarhill gang's big bank hank has died at 57: URL URL,true
532239131540467000,"employees at a chick-fil-a said to be banned from using slang such as ""bae"", ""bruh"", ""ratchet"" URL URL",false
532246457609244000,vladimir putinâ€™s motorcade as seen from the air. URL URL,false
532255606623989000,#dointoomuch rt @dahndahlas: @jemelehill a chick-fil-a manager banned slang at his location. URL URL,false
532259028152246000,"chick-fil-a manager reportedly bans list of unprofessional words, internet erupts: URL URL",false
532275347413544000,sugarhill gang's big bank hank dies at 57 URL URL,true
532275383430041000,sugarhill gang's big bank hank dies at 57 from cancer URL URL,true
532276370953752000,big bank hank of the sugarhill gang - famous for the 1979 hit 'rappers delight' - dead at 57 URL URL,true
532276693931945000,sugarhill gang rapper big bank hank has died at the age of 57. read about his legacy and contribution to hip hop: URL,true
532281981795848000,manager bans teen slang from work including 'chill'. adds stop accusing people of having ebola URL URL,false
532284428542681000,"no, vladimir putin did not travel in a phallic motorcade formation URL URL",false
532284831783460000,irritated chick-fil-a manager makes a list of teen slang his employees are forbidden to use URL URL,false
532297096356167000,so sad to learn big bank hank has passed away--the sugarhill gang rapper was 57. URL URL,true
532319110458118000,employee says manager bans slang at chick-fil-a. URL URL,false
532559937269166000,"bruh, just chill. did you see the slang words this chick-fil-a manager banned? URL URL",false
532602376398462000,officials took away this halloween decoration after reports of it being a real suicide victim. 2003 URL,true
532851585408593000,"disney are making their first movie to feature two gay princes who fall in love, amazing.",false
532928419051622000,islamic state releases audio it says is of leader abu bakr al-baghdadi days after reports he was killed or injured URL,unverified
533734824905670000,breaking news: isis executioner jihadi john reportedly wounded in air strike. big scoop in tomorrow's mos > URL,unverified
533767270091087000,isis executioner 'jihadi john' reported wounded in air strike URL URL,unverified
533811170889568000,uk jihadi john is 'wounded in us airstrike on secret bunker meeting of isis high command' URL URL,unverified
534205316620382000,disease spread by bugs that bite your face as you sleep is found in the us URL URL,true
534278078105944000,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",false
534303066867367000,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",false
534337548680978000,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",false
534364937939062000,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",false
534392174876839000,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",false
534409916560461000,a world without chocolate?! two of the world's biggest chocolate makers could face a shortage: URL URL,false
534445263528947000,missouri governor declares state of emergency ahead of grand jury URL,false
534461459938304000,17yr old @kyliejenner says she pregnant by 24yr old rapper @tyga (full video) âž¡ï¸ URL URL,false
534543768653807000,wtf? community agitator obama secretly met w/ ferguson activists & told them to stay on course URL URL,false
534678919656775000,"the world is running out of chocolate, worldâ€™s largest chocolate manufacturer warns URL URL",false
534763214106820000,"the world is running out of chocolate, worldâ€™s largest chocolate manufacturer warns URL URL",false
535148463609356000,this russian kid got zapped by a faulty electrical wire and now he's a real-life magneto URL URL,unverified
535252460148113000,raven symone blasts bill cosby rape story URL URL,false
535257207991205000,russian boy shocked by electricity now claims he has superpowers like magneto URL URL,unverified
535282587325833000,"fuck you in advance to writers, sites, late night show hosts, etc. who will makes jokes about michael phelps' girlfriend being intersex.",unverified
535315394127728000,raven symone blasts bill cosby rape story URL URL,false
535474861616148000,"breaking: fsu shooter identified as myron may, a lawyer who graduated from fsu before attending texas tech's law school. #fsushooting",true
535474881090322000,"more: a law enforcement official says the shooter was myron may, who graduated from florida state: URL",true
535484342785830000,magneto boy v science adult: we pit a 'magnetic' russian child against a grown-up scientist. URL URL,unverified
535507913226190000,"if you need to get your data down under, our melbourne data center will make an aussie out of you yet. â‰¡ URL",false
535579674152148000,fact: florida state university shooter's last facebook status was bible verse (matthew 5:3)..imagine if it was quran: URL,true
536105045545472000,"a letter from @lego_group in the 1970s, boxed in with the toys via @s8mb @hfdsp #gender #equality URL",true
536504515843727000,this letter to parents from a 1970s lego set is years ahead of its time URL URL,true
536540403109879000,a letter written to parents inside all 1970s lego setsðŸ˜³ðŸ’¯ this is perfect. URL,true
536547921542791000,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,true
536558567206420000,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,true
536738726693847000,legendary egalitarian 1970s letter from lego to parents URL,true
536804445678755000,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,true
536808074431184000,"another letter to parents, included in 1970s lego sets URL URL",true
536826622725218000,that powerful lego letter to parents from the 1970s? it's real URL URL,true
536827853669941000,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,true
536835346932441000,that powerful lego letter to parents about gender and creativity? it's real. URL URL,true
536849906997415000,this lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,true
536871550184869000,that powerful letter from lego to parents from the 1970s? it's real URL URL,true
536915851233202000,afghan woman kills 25 taliban rebels to avenge her sonâ€™s murder URL URL,unverified
536962520477470000,that powerful letter from lego to parents from the 1970s? it's real URL URL,true
536991428694376000,"another letter to parents, included in 1970s lego sets URL URL",true
537006518118273000,"that powerful, 40-year-old letter from lego to parents? it's real URL URL",true
537355288295518000,"darren wilson got $500k from abc for interview, plus $500k for donations... he is a killer millionaire, literally",false
537377960471166000,"y'all, i just read that abc paid darren wilson $500k for the interview. destroying black life remains a lucrative american career. #ferguson",false
537378640653475000,"darren wilson was paid $500,000 for his abc interview. and so the hands of racism and capitalism continue to wash one another.",false
537484793882361000,my kinda muslim women. afghan mother daughter and daughter-in-law team kills 25 taliban to avenge her sonâ€™s murder. URL,unverified
537913349338435000,"this young woman was shot with a nerf bullet by a #ferguson police officer, she lost her eye. URL",true
537976883150077000,motherâ€™s revenge: afghan woman 'kills 25 #taliban militants' after son shot dead URL URL,unverified
538010064591028000,motherâ€™s revenge: afghan woman 'kills 25 #taliban militants' after son shot dead URL URL,unverified
538129041539092000,"and @abc, please tweet saying that you did not pay or compensate darren wilson for the interview in any way. we're waiting. #ferguson",false
538133250066366000,don't underestimate women. an afghan woman called reza gul killed 25 taliban in a 7 hour gun battle. URL,unverified
538137715293061000,afghan woman 'kills 25 taliban' militants after son shot dead URL URL,unverified
538166788484509000,canadian mayor tells muslim to pound pork. refuses to remove pork from school canteen. URL URL,false
538193964479045000,afghan woman kills 25 #taliban militants after son shot dead URL #bravo URL v @sydrza,unverified
538218607822770000,a pregnant woman lost her eye after getting shot with a police bean bag round while she was in her car in #ferguson: URL,true
538256153080127000,"this young woman was shot with a nerf bullet by a #ferguson police officer, she lost her eye. #humanrights #nyc #rt URL",true
538346377794031000,"who got violent? pregnant woman shot by #ferguson cop while sitting in car tuesday, loses eye: URL URL",true
538374385665449000,pregnant #ferguson woman blind after being shot in face by police bean bag URL (video) URL,true
538408710084001000,a pregnant woman has lost her eye after being shot with bean bag by police in ferguson: URL URL,true
538412662858588000,"mike brown murder trial witness, #deandrejoshua fatally shot & set on fire after verdict #deandrejoshua URL",false
538724882461097000,"hey @abc, why won't you tweet a statement saying that you did not pay or compensate darren wilson for the interview? why silent? #ferguson",false
538729383662338000,if darren wilson was paid by @abc it would be a painful reminder that destroying black life remains profitable in america. #ferguson,false
538760398003253000,karmaðŸ™€#ferguson protestor accidentally burnsðŸ”¥down own houseðŸ¡ URL @sheepawoken @youngblkrepub #tcot URL,false
538847758032310000,darren wilson told the post-dispatch that he was not paid for the abc news interview. #ferguson via @christinedbyers URL,false
538851683141304000,lots of tweets that darren wilson paid by abc for interview. abc told @brianstelter not true & i've seen no credible reporting to contrary,false
538861627018579000,i aint know obama daughter was pregnant ðŸ˜©,false
538900739880665000,afghan woman picked up her dead son's gun and helped kill 25 taliban militants to save village URL URL,unverified
538930446814703000,"abc reportedly gave darren wilson 6-figures for an interview. if true, they essentially paid the bounty for killing a black child. #ferguson",false
538975342011363000,ugh. abc reportedly paid #darrenwilson a 'mid to high' six figure fee for his interview: URL ht @senorchompers #ferguson,false
539052152602107000,breaking: gill rosenberg (31) from tel aviv former idf soldier was captured by isis after going to iraq to join kurds & fight isis - ch 2,false
539115704285270000,"obama daughter is not pregnant. now when obama get the internet shut down on some olivia type time, we all gonna be sick",false
539254751343681000,@jjauthor @fingersflying @peddoc63 @chucknellis @waynebogda what happens to witnesses! URL URL,false
539658034382123000,deandre joshua--shot in the head & torched--was childhood friends w the sole up-close witness to mike brown's murder. URL,false
539799806039052000,"'powerful' wife & son of #isis leader abu bakr al-baghdadi have been arrested, sources to @cnn URL URL",unverified
539813330983354000,they found him shot dead and burned in his car after the #ferguson chaos. what happened to deandre joshua: URL,false
539833716852273000,who killed deandre joshua - and why? still more questions than answers regarding 20-year-old murdered in ferguson URL,false
540333359793451000,obama's daughter is pregnant lol michelle should've spent more time with her instead of taking away our french fries,false
540643709465812000,facebook spies on you for the government: URL,false
542320823915536000,ferguson protestor accidentally burns down his own home & blames busy fd for failing to respond to 911 call for help. URL,false
542423103834296000,#selena's killer & former fan club president will not be released early from prison! URL URL,false
542600886653292000,"icymi, #selena's killer & former fan club president will not be released early from prison! URL URL",false
542860306603868000,"very helpful to know that not only was douche harvard prof ben edelman a racist, but his students were, too==> URL",false
543319210659971000,itâ€™s a dogâ€™s afterlife: pope francis says thereâ€™s a place for pets in paradise URL,false
543436472842334000,obama appoints fatima noor to homeland security post!! the fox in the henhouse!! #ccot #tcot #pjnet URL,unverified
543443188934250000,"one day, we will see our animals again in the eternity of christ, pope francis said to a boy whose dog died URL",false
543586319168196000,"new dog-ma? pope says heaven is for hounds, too URL URL",false
544154048950435000,today's cover: meet the teen who's made $72 million trading stocks on his lunch breaks URL URL,false
544287209730236000,"sydney opera house evacuated, concourse deserted URL #sydneysiege (via @cberkman) URL",unverified
544306719686656000,"us evacuated consulate in sydney after #sydneysiege. emergency warning to u.s. citizens urging them to ""maintain high level of vigilance"".",unverified
544328894812549000,"#sydneysiege: hostage-takers â€˜have suicide belts, demand radio convo with #abbottâ€™ â€“ report URL URL",unverified
544333764814323000,"gunman's headband reads, ""we are your soldiers o muhammad"". #martinplace #sydneysiege URL",unverified
544457299667202000,#rtlny: because a stuyvesant senior made $72 million trading stocks on his lunch break URL URL,false
544510450101415000,"several more hostages flee from cafe under siege in sydney, local media say URL",unverified
544512910538838000,"update: hostages fleeing #sydney cafe held by iranian gunman as explosions, gunshots are heard: URL",unverified
544514570367168000,#sydneysiege: latest video of hostages escaping. URL,unverified
544523550519218000,meet barak hussein obama's appointment for our next assistant director of homeland security: fatima noor URL,unverified
544567299102244000,high school student reportedly makes 72 million on stock market. URL @wallstreet @stuyvesanthigh URL,false
544698560655400000,"the story of a 17-year-old stock whiz with a rumored net worth of $72 million made a splash, but quickly unraveled. URL",false
544939287222165000,urgent: isis now using bombs containing live scorpions to spread fear in iraq - URL URL,unverified
545271117355958000,a texas plumbing company's truck somehow ended up in syria's civil war URL URL,true
546028163134808000,interested in growing your follower base on twitter? set up a followers campaign today. URL URL,unverified
547101266313089000,oprah: â€œbill cosby drugged & tried to rape meâ€ ðŸ˜³ðŸ˜«ðŸ˜± URL,false
547158281005719000,subaru gets snowbound police back on patrol. #dontletwinterwin URL,false
547509900130021000,peek behind the curtain of our save the americans video. URL,false
547514662695469000,well this makes us feel old... the sunshine baby from the #teletubbies is 19 and at uni! URL URL,unverified
547525843749470000,can we talk about the fact that the teletubby sun baby is 19 years old now?! URL URL,unverified
547587399728267000,"viral video: prankster @joshpalerlin gave homeless man $100, was shocked by results URL URL",unverified
547670441754914000,we need to talk about the fact that the teletubby sun baby is 19 years old now: URL,unverified
547803254516490000,"will you be able to float on jan. 4, 2015, aka zero g day? hint: no. URL URL",false
547807913671405000,pope francis is the real mvp URL,false
548672230134382000,bobby shmurda stabbed to death in jail by cell mate URL URL,false
549124560793374000,president of argentina adopts jewish godson to 'stop him turning into a werewolf' URL URL,false
549599086073368000,argentina's president adopted a jewish boy to save him from life as a werewolf URL URL,false
549920761423863000,"a transgender 17-year old left a suicide note on tumblr pleading ""fix society"" URL URL",unverified
549927969032916000,"a transgender 17-year old left a suicide note on tumblr pleading: ""fix society"" URL URL",unverified
549964632883232000,transgender teen leaves heartbreaking suicide note on tumblr before getting hit by a truck: URL URL,unverified
549975297160802000,dammit - a transgender 17-year-old left a suicide note on tumblr pleading â€œfix societyâ€ URL via @jobarrow @buzzfeednews,unverified
549998575330275000,a transgender 17-year-old left a suicide note on tumblr pleading â€œfix societyâ€ URL,unverified
550003619303788000,"transgender teen pleads for us to ""fix society"" in tumblr suicide note: URL URL",unverified
550038665653542000,the president of argentina adopted a jewish teenager to stop him from becoming a werewolf URL URL,false
550095745161134000,transgender teen leaves heartbreaking suicide note on tumblr before getting hit by a truck: URL URL,unverified
550131732805328000,"transgender teen leaves heartbreaking suicide note on tumblr begging us to ""fix society"" URL #leelahalcorn",unverified
550175324634619000,ðŸ˜”ðŸ˜”ðŸ˜” â€œ@buzzfeed: a transgender 17-year-old left a suicide note on tumblr pleading â€œfix societyâ€ URL â€,unverified
550279538278543000,"transgender teen leelah alcorn publishes suicide note on tumblr: ""my death needs to mean something"" URL",unverified
550284252672450000,"transgender teen leelah alcorn publishes suicide note on tumblr: ""my death needs to mean something"" URL",unverified
551082055883563000,family says 'beverly hillbillies' actress donna douglas is dead at age 81 - @nbc12 URL,true
551097831851687000,"donna douglas, elly may clampett on â€˜beverly hillbillies,â€™ dies at 81 URL",true
551099691702956000,rip elly may clampett: so sad to learn #beverlyhillbillies star donna douglas has passed away. URL,true
551103664124100000,"donna douglas, who played elly may on ""beverly hillbillies,"" has died at 81: URL (bill haber, ap) URL",true
551106793959862000,"max baer describes donna douglas as ""elly may until the day she died"": URL (cbs) URL",true
551106923601219000,"goodbye elly may: 'beverly hillbillies' star donna douglas dead at 81, reports say. URL URL",true
551117430345711000,news saudi arabia's national airline planning to introduce gender segregation on flights URL URL,false
551120768164462000,"donna douglas, star of the beverly hillbillies, has passed away at 81 URL URL",true
551123464640536000,"donna douglas, known for role as elly may clampett on 'the beverly hillbillies', dies: URL URL",true
551128385850601000,"donna douglas, known for role as elly may clampett on ""the beverly hillbillies,"" dies. URL URL",true
551135925862805000,19-year-old girl wakes up during brain surgery to ask doctors: â€˜howâ€™s it going?â€™ URL,true
551159366876147000,"donna douglas, who played buxom tomboy elly may clampett on the 1960s sitcom 'the beverly hillbillies,' has died: URL",true
551575491430211000,"19-year-old girl wakes up during brain surgery, asks doctors â€˜howâ€™s it going?â€™ URL via @foxnewshealth",true
551942365901250000,president's daughter malia obama spotted wearing a pro era t-shirt URL URL,false
552112474913136000,president obamaâ€™s daughter wears a pro era t-shirt: URL URL,false
552146635707666000,rt @xxl: president obamaâ€™s daughter wears a pro era t-shirt: URL URL,false
552457656666185000,this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,true
552498516225179000,this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,true
552568163431247000,dog found abandoned at scottish train station with suitcase filled with it's belongings: URL URL,true
552615631246622000,dog found abandoned at scottish train station with suitcase of belongings (photo: spca) URL URL,true
552661209204260000,dog found abandoned at scottish train station with suitcase filled with it's belongings: URL URL,true
552677176873455000,malia obama wears t shirt of an anti white anti cop rap group. #nypd URL the family that agitates together stays together,false
552706985087361000,this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,true
552810448324943000,"#charliehebdo shooting: gunmen shouted 'we have avenged the prophet"" during attack - reports URL URL",unverified
552816020403269000,"looks like every charlie hebdo cartoonist has been killed: 1. charb - was on al-qaeda's hit list; 2. cabu, 3. wolinski, 4. tignous",unverified
552821069036670000,4 #charliehebdo cartoonists killed: - charb - cabu - tignous - georges wolinski #jesuischarlie URL,unverified
552848620375261000,witnesses say the charlie hebdo gunmen identified themselves as members of al-qaida: URL URL,unverified
553008832784642000,banksy shares simple but beautiful tribute to charlie hebdo cartoonists URL URL,false
553016500492439000,great @banksy homage to charlie hebdo victims: rt @kowalshki: nice work from banksy #jesuischarlie URL,false
553040930144792000,banksy shares simple but beautiful tribute to charlie hebdo cartoonists URL,false
553061846081896000,banksy's response to the #charliehebdo shooting URL URL,false
553098571323437000,"banksy's take on charlie hebdo is simple, elegant & uncompromising #jesuischarlie URL",false
553099685888790000,banksy account joins cartoonists support for #charliehebdo #jesuischarlie URL URL,false
553103772852191000,the image that everyone is sharing isn't by banksy â€” but it's awesome. #charliehebdo URL URL,false
553115168084074000,this powerful cartoon about the charlie hebdo attack is not by banksy URL URL,false
553115236992290000,banksy's illustrated response to the charlie hebdo attack isn't by banksy. but it is striking URL URL,false
553136604882014000,â€˜banksyâ€™ instagram tribute to #charliehebdo victims not posted by artist URL (pic: lucille clerc) URL,false
553164985460068000,the #charliehebdo attack suspects have reportedly fired shots while robbing a petrol station URL URL,unverified
553169307824177000,banksy's response to the #charliehebdo attack isn't by banksy. but it is striking: URL URL,false
553184482241814000,"i am still confused as to why these ""highly trained"" individuals left their id in the getaway car. #charliehebdo",unverified
553186555150749000,"it ain't banksy! meet @lucilleclerc, artist behind the iconic #charliehebdo pencil tribute URL URL",false
553190393370923000,"powerful image, yes. but it was drawn by @lucilleclerc, not by banksy. details: URL #charliehebdo URL",false
553212962044149000,"paris says highest alert level extended north to region where attack suspects spotted - @afp, @melissabellf24 URL",unverified
553228463998783000,a nc town has been forced to remove a statue of a praying soldier and a christian flag at a veterans memorial URL,unverified
553264892799488000,"three more passport stamps, three more data centers. give a big welcome to tokyo, mexico city and frankfurt. â‰¡ URL",false
553271856786968000,malia obama wears t shirt of an anti white anti cop rap group. #nypd URL #barbaraboxer #respectformuslims #blackprivilege,false
553461741917863000,rural region of northern france searched in hunt for #charliehebdo gunmen - latest updates URL URL,unverified
553467311261503000,reports of shooting at dammartin en goele on route n2 north east of paris - french media says car chase under way,unverified
553470492565602000,car chase under way in paris as gunfight breaks out. reports of hostages. latest from paris: URL URL,unverified
553474188259102000,"breaking: shots fired, hostages taken in manhunt for #charliehebdo attackers, police say URL URL",unverified
553501357156876000,"#charliehebdo suspects ""prepared to die as martyrs"", they tell police after making contact - french media URL",unverified
553503184174710000,#charliehebdo shooting suspects tell police they 'prepared to die as martyrs' - french media URL URL,unverified
553505242554175000,"suspects in #charliehebdo attack spoke to police by phone and said they wanted to die as martyrs, says french mp. URL",unverified
553518472798683000,more: official: french terror suspects want to be martyrs; are holed up with hostage north of paris: URL,unverified
553538058440941000,"more: france: shooting, hostage-taking at kosher market in paris; several reported wounded: URL",unverified
553544252563935000,breaking: at least 2 killed in #paris hostage situation via @afp URL,unverified
553548567420628000,"afp reports there are 2 dead, and 5 hostages being held in the kosher store in eastern paris; separate incident to charlie hebdo shooters.",unverified
553549686129561000,update: gunman in kosher grocery store is demanding the release of the suspects in #charliehebdo shooting - reports URL,unverified
